縣市別,年份,調查站_座標_經度,調查站_座標_緯度,總計_流量(PCU)
彰化縣,108,120.59714,24.085834,23545
彰化縣,108,120.59714,24.085834,9589
彰化縣,108,120.59714,24.085834,8961
彰化縣,108,120.5827114,24.0514244,16863
彰化縣,108,120.5827114,24.0514244,21117
彰化縣,108,120.5541325,24.01910197,12150
彰化縣,108,120.5541325,24.01910197,11278
彰化縣,108,120.4895077,24.00924513,12585
彰化縣,108,120.4895077,24.00924513,12558
彰化縣,108,120.4895077,24.00924513,7028
彰化縣,108,120.4895077,24.00924513,8349
彰化縣,108,120.5079849,23.98212384,10016
彰化縣,108,120.5079849,23.98212384,9963
彰化縣,108,120.5079849,23.98212384,12231
彰化縣,108,120.5079849,23.98212384,7677
彰化縣,108,120.5079849,23.98212384,6966
彰化縣,108,120.5079849,23.98212384,3820
彰化縣,108,120.5424839,23.96514796,21662
彰化縣,108,120.5424839,23.96514796,21169
彰化縣,108,120.5424839,23.96514796,3297
彰化縣,108,120.5424839,23.96514796,7442
彰化縣,108,120.5694436,23.94480512,12848
彰化縣,108,120.5694436,23.94480512,12685
彰化縣,108,120.5694436,23.94480512,7304
彰化縣,108,120.5694436,23.94480512,12199
彰化縣,108,120.6044691,23.94161514,13486
彰化縣,108,120.6044691,23.94161514,13278
彰化縣,108,120.6044691,23.94161514,9504
彰化縣,108,120.6044691,23.94161514,6522
雲林縣,108,120.47163,23.79468,"3,584"
雲林縣,108,120.47163,23.79468,"4,234"
雲林縣,108,120.496968,23.750205,"5,194"
雲林縣,108,120.496968,23.750205,"4,617"
雲林縣,108,120.483807,23.709371,"5,620"
雲林縣,108,120.483807,23.709371,"5,830"
雲林縣,108,120.480632,23.685332,"11,871"
雲林縣,108,120.480632,23.685332,"11,627"
雲林縣,108,120.471297,23.648533,"7,896"
雲林縣,108,120.471297,23.648533,"6,533"
嘉義縣,108,120.44403,23.59072,"8,629"
嘉義縣,108,120.44403,23.59072,"8,291"
嘉義縣,108,120.43619,23.53644,"15,907"
嘉義縣,108,120.43619,23.53644,"14,361"
嘉義市,108,120.45036,23.50000,"13,687"
嘉義市,108,120.45036,23.50000,"14,764"
嘉義市,108,120.43871,23.48060,"14,267"
嘉義市,108,120.43871,23.48060,"11,381"
嘉義市,108,120.42797,23.46811,"10,533"
嘉義市,108,120.42797,23.46811,"7,652"
嘉義縣,108,120.40892,23.44582,"12,841"
嘉義縣,108,120.40892,23.44582,"10,554"
嘉義縣,108,120.38186,23.40247,"7,992"
嘉義縣,108,120.38186,23.40247,"8,016"
臺南市,108,120.33867,23.32331,"10,700"
臺南市,108,120.33867,23.32331,"10,546"
臺南市,108,120.2272,23.25989,"4,005"
臺南市,108,120.2272,23.25989,"12,937"
臺南市,108,120.31547,23.20058,"10,166"
臺南市,108,120.31547,23.20058,"11,336"
臺南市,108,120.33917,23.15722,"10,389"
臺南市,108,120.33917,23.15722,"10,337"
臺南市,108,120.31842,23.10917,"9,396"
臺南市,108,120.31842,23.10917,"8,160"
臺南市,108,120.28794,23.06549,"13,611"
臺南市,108,120.28794,23.06549,"16,686"
臺南市,108,120.27621,23.05767,"21,450"
臺南市,108,120.27621,23.05767,"19,431"
臺南市,108,120.25414,23.04192,"21,923"
臺南市,108,120.25414,23.04192,"20,779"
臺南市,108,120.24027,23.04154,"22,725"
臺南市,108,120.24027,23.04154,"21,153"
臺南市,108,120.22583,23.01875,"27,632"
臺南市,108,120.22583,23.01875,"29,277"
臺南市,108,120.23406,23.00814,"28,227"
臺南市,108,120.23406,23.00814,"25,660"
臺南市,108,120.23289,22.98497,"20,925"
臺南市,108,120.23289,22.98497,"18,521"
臺南市,108,120.22144,22.97389,"17,496"
臺南市,108,120.22144,22.97389,"16,000"
臺南市,108,120.21628,22.96467,"17,926"
臺南市,108,120.21628,22.96467,"15,138"
臺南市,108,120.22597,22.91694,"14,710"
臺南市,108,120.22597,22.91694,"13,428"
雲林縣,108,120.519982,23.730543,"10,734"
雲林縣,108,120.519982,23.730543,"9,225"
雲林縣,108,120.490098,23.683992,"11,161"
雲林縣,108,120.490098,23.683992,"10,788"
雲林縣,108,120.633538,23.771975,"3,086"
雲林縣,108,120.633538,23.771975,"2,669"
雲林縣,108,120.563930,23.715370,"12,746"
雲林縣,108,120.563930,23.715370,"11,443"
雲林縣,108,120.537725,23.675210,"11,119"
雲林縣,108,120.537725,23.675210,"9,640"
雲林縣,108,120.549655,23.625463,"3,515"
雲林縣,108,120.549655,23.625463,"2,962"
雲林縣,108,120.53809,23.61193,"2,806"
雲林縣,108,120.53809,23.61193,"2,677"
嘉義縣,108,120.54089,23.59025,"7,552"
嘉義縣,108,120.54089,23.59025,"7,486"
嘉義縣,108,120.55875,23.58172,"4,540"
嘉義縣,108,120.55875,23.58172,"4,064"
嘉義縣,108,120.54614,23.52497,"2,995"
嘉義縣,108,120.54614,23.52497,"2,748"
嘉義縣,108,120.53536,23.50042,"7,420"
嘉義縣,108,120.53536,23.50042,"6,586"
嘉義縣,108,120.53025,23.45358,"3,010"
嘉義縣,108,120.53025,23.45358,"3,353"
嘉義縣,108,120.51744,23.41681,"3,837"
嘉義縣,108,120.51744,23.41681,"3,516"
嘉義縣,108,120.52689,23.38436,"2,201"
嘉義縣,108,120.52689,23.38436,"2,035"
嘉義縣,108,120.61264,23.30678,"1,080"
嘉義縣,108,120.61264,23.30678,"1,029"
嘉義縣,108,120.55478,23.22575,640
嘉義縣,108,120.55478,23.22575,585
臺南市,108,120.49100,23.18614,821
臺南市,108,120.49100,23.18614,880
臺南市,108,120.47775,23.13522,"4,703"
臺南市,108,120.47775,23.13522,"4,983"
臺南市,108,120.47603,23.11175,"5,421"
臺南市,108,120.47603,23.11175,"3,747"
臺南市,108,120.48425,23.4742,"2,972"
臺南市,108,120.48425,23.4742,"2,614"
臺南市,108,120.47392,23.3042,"3,366"
臺南市,108,120.47392,23.3042,"2,892"
雲林縣,108,120.244575,23.739673,"3,295"
雲林縣,108,120.244575,23.739673,"3,186"
雲林縣,108,120.18121,23.67974,"1,780"
雲林縣,108,120.18121,23.67974,"1,786"
雲林縣,108,120.17103,23.64008,"1,696"
雲林縣,108,120.17103,23.64008,"1,690"
雲林縣,108,120.16981,23.55447,"1,257"
雲林縣,108,120.16981,23.55447,"1,378"
嘉義縣,108,120.17022,23.49503,640
嘉義縣,108,120.17022,23.49503,786
嘉義縣,108,120.17228,23.38756,"3,216"
嘉義縣,108,120.17228,23.38756,"3,173"
嘉義縣,108,120.17228,23.38756,354
嘉義縣,108,120.17228,23.38756,"1,263"
臺南市,108,120.13469,23.28306,"4,032"
臺南市,108,120.13469,23.28306,"3,741"
臺南市,108,120.13606,23.22939,"2,728"
臺南市,108,120.13606,23.22939,"2,673"
臺南市,108,120.13286,23.12917,"7,576"
臺南市,108,120.13286,23.12917,"7,284"
臺南市,108,120.13547,23.08156,"7,248"
臺南市,108,120.13547,23.08156,"8,200"
臺南市,108,120.16540,23.03242,"18,618"
臺南市,108,120.16540,23.03242,"19,653"
臺南市,108,120.18488,23.01125,"16,370"
臺南市,108,120.18488,23.01125,"14,774"
臺南市,108,120.18449,22.97746,"8,349"
臺南市,108,120.18449,22.97746,"9,017"
臺南市,108,120.17862,22.95089,"15,369"
臺南市,108,120.17862,22.95089,"15,548"
臺南市,108,120.17696,22.91608,"9,005"
臺南市,108,120.17696,22.91608,"9,546"
雲林縣,108,120.38211,23.48644,"6,276"
雲林縣,108,120.38211,23.48644,"6,198"
雲林縣,108,120.38211,23.48644,"9,645"
雲林縣,108,120.38211,23.48644,"9,284"
雲林縣,108,120.45839,23.45717,"22,607"
雲林縣,108,120.45839,23.45717,"24,506"
嘉義縣,108,120.46756,23.45117,"8,038"
嘉義縣,108,120.46756,23.45117,"7,625"
嘉義縣,108,120.48140,23.45114,"19,258"
嘉義縣,108,120.48140,23.45114,"16,495"
嘉義縣,108,120.49304,23.44680,"18,515"
嘉義縣,108,120.49304,23.44680,"18,225"
嘉義縣,108,120.51506,23.44219,"8,314"
嘉義縣,108,120.51506,23.44219,"7,580"
嘉義縣,108,120.57875,23.44756,"8,314"
嘉義縣,108,120.57875,23.44756,"4,164"
嘉義縣,108,120.64981,23.40669,"2,288"
嘉義縣,108,120.64981,23.40669,"1,955"
嘉義縣,108,120.75483,23.49225,"2,925"
嘉義縣,108,120.75483,23.49225,"2,891"
嘉義縣,108,120.69644,23.47233,"1,711"
嘉義縣,108,120.69644,23.47233,"1,712"
雲林縣,108,120.36334,23.77211,"1,320"
雲林縣,108,120.36334,23.77211,"1,247"
雲林縣,108,120.345341,23.73888,"3,849"
雲林縣,108,120.345341,23.73888,"3,472"
雲林縣,108,120.318977,23.68148,"4,493"
雲林縣,108,120.318977,23.68148,"5,255"
嘉義縣,108,120.30622,23.60589,"4,544"
嘉義縣,108,120.30622,23.60589,"4,602"
嘉義縣,108,120.29897,23.57503,"7,722"
嘉義縣,108,120.29897,23.57503,"6,925"
嘉義縣,108,120.29000,23.53378,"2,756"
嘉義縣,108,120.29000,23.53378,"2,543"
嘉義縣,108,120.24430,23.47317,"7,639"
嘉義縣,108,120.24430,23.47317,"8,039"
嘉義縣,108,120.24633,23.42194,"3,725"
嘉義縣,108,120.24633,23.42194,"3,778"
嘉義縣,108,120.25586,23.34786,"2,816"
嘉義縣,108,120.25586,23.34786,"2,781"
臺南市,108,120.20333,23.25278,"5,076"
臺南市,108,120.20333,23.25278,"5,100"
臺南市,108,120.18800,23.20281,"6,693"
臺南市,108,120.18800,23.20281,"6,828"
臺南市,108,120.19050,23.14511,"12,819"
臺南市,108,120.19050,23.14511,"12,180"
臺南市,108,120.20347,23.11142,"23,806"
臺南市,108,120.20347,23.11142,"22,544"
臺南市,108,120.21393,23.07370,"20,590"
臺南市,108,120.21393,23.07370,"20,177"
臺南市,108,120.21539,23.02575,"24,982"
臺南市,108,120.21539,23.02575,"25,838"
臺南市,108,120.27156,23.30975,"4,769"
臺南市,108,120.27156,23.30975,"5,026"
臺南市,108,120.27306,23.25547,"3,296"
臺南市,108,120.27306,23.25547,"3,278"
臺南市,108,120.26947,23.22103,"4,669"
臺南市,108,120.26947,23.22103,"4,436"
臺南市,108,120.25556,23.17519,"11,711"
臺南市,108,120.25556,23.17519,"11,275"
臺南市,108,120.28800,23.14675,"7,382"
臺南市,108,120.28800,23.14675,"7,252"
臺南市,108,120.29486,23.09719,"11,440"
臺南市,108,120.29486,23.09719,"9,842"
臺南市,108,120.30367,23.04544,"3,583"
臺南市,108,120.30367,23.04544,"10,862"
臺南市,108,120.32469,22.97219,"2,662"
臺南市,108,120.32469,22.97219,"2,782"
臺南市,108,120.32469,22.97219,"10,665"
臺南市,108,120.32469,22.97219,"10,968"
臺南市,108,120.34311,22.92850,"3,210"
臺南市,108,120.34311,22.92850,"3,805"
臺南市,108,120.20956,22.99558,"8,795"
臺南市,108,120.20956,22.99558,"8,573"
臺南市,108,120.21297,23.00069,"26,425"
臺南市,108,120.21297,23.00069,"25,004"
臺南市,108,120.22628,23.01119,"25,686"
臺南市,108,120.22628,23.01119,"23,568"
臺南市,108,120.28342,23.03261,"21,808"
臺南市,108,120.28342,23.03261,"21,676"
臺南市,108,120.28342,23.03261,"14,663"
臺南市,108,120.28342,23.03261,"14,462"
臺南市,108,120.28342,23.03261,"13,811"
臺南市,108,120.28342,23.03261,"15,064"
臺南市,108,120.33597,23.06365,"10,838"
臺南市,108,120.33597,23.06365,"11,584"
臺南市,108,120.39433,23.5933,"4,861"
臺南市,108,120.39433,23.5933,"3,936"
臺南市,108,120.45808,23.11931,"5,884"
臺南市,108,120.45808,23.11931,"5,623"
臺南市,108,120.49722,23.7442,"2,093"
臺南市,108,120.49722,23.7442,"2,120"
臺南市,108,120.45786,23.4608,"1,929"
臺南市,108,120.45786,23.4608,"1,890"
嘉義縣,108,120.32528,23.49036,"3,893"
嘉義縣,108,120.32528,23.49036,"4,173"
嘉義縣,108,120.32256,23.43708,"3,664"
嘉義縣,108,120.32256,23.43708,"4,253"
臺南市,108,120.28579,23.00671,"4,170"
臺南市,108,120.28579,23.00671,"2,350"
臺南市,108,120.27193,22.96850,"9,303"
臺南市,108,120.27193,22.96850,"6,128"
臺南市,108,120.29371,22.90994,"4,317"
臺南市,108,120.29371,22.90994,"3,592"
雲林縣,108,120.27816,23.79417,"6,127"
雲林縣,108,120.27816,23.79417,"2,291"
雲林縣,108,120.224981,23.73375,"7,432"
雲林縣,108,120.224981,23.73375,"7,150"
嘉義縣,108,120.16985,23.669496,"6,208"
嘉義縣,108,120.16985,23.669496,"6,243"
雲林縣,108,120.15367,23.58950,"2,511"
雲林縣,108,120.15367,23.58950,"3,035"
雲林縣,108,120.17361,23.55250,"4,169"
雲林縣,108,120.17361,23.55250,"7,015"
雲林縣,108,120.17186,23.50225,"5,814"
雲林縣,108,120.17186,23.50225,"5,854"
嘉義縣,108,120.16186,23.42586,"5,465"
嘉義縣,108,120.16186,23.42586,"4,384"
嘉義縣,108,120.15558,23.42586,"5,472"
嘉義縣,108,120.15558,23.42586,"5,305"
臺南市,108,120.13100,23.28522,"6,622"
臺南市,108,120.13100,23.28522,"6,413"
臺南市,108,120.11211,23.25506,"2,465"
臺南市,108,120.11211,23.25506,"2,293"
臺南市,108,120.9700,23.20311,"1,912"
臺南市,108,120.9700,23.20311,"1,919"
臺南市,108,120.09211,23.17529,"2,315"
臺南市,108,120.09211,23.17529,"2,207"
臺南市,108,120.08631,23.10283,"1,788"
臺南市,108,120.08631,23.10283,"1,736"
雲林縣,108,120.255475,23.684565,"3,355"
雲林縣,108,120.255475,23.684565,"3,437"
嘉義縣,108,120.32324,23.68790,"7,987"
嘉義縣,108,120.32324,23.68790,"7,952"
雲林縣,108,120.450408,23.674842,"18,000"
雲林縣,108,120.450408,23.674842,"17,754"
雲林縣,108,120.524910,23.664353,"13,295"
雲林縣,108,120.524910,23.664353,"12,388"
雲林縣,108,120.544152,23.671107,"8,227"
雲林縣,108,120.544152,23.671107,"8,581"
嘉義縣,108,120.18967,23.45222,"6,051"
嘉義縣,108,120.18967,23.45222,"6,057"
嘉義縣,108,120.25967,23.45222,"10,445"
嘉義縣,108,120.25967,23.45222,"11,607"
嘉義縣,108,120.32269,23.42861,"16,953"
嘉義縣,108,120.32269,23.42861,"17,323"
嘉義縣,108,120.44503,23.42944,"14,165"
嘉義縣,108,120.44503,23.42944,"12,582"
嘉義縣,108,120.45500,23.43281,"3,153"
嘉義縣,108,120.45500,23.43281,"9,932"
臺南市,108,120.13849,23.27456,"6,936"
臺南市,108,120.13849,23.27456,"6,852"
臺南市,108,120.20928,23.24027,"10,355"
臺南市,108,120.20928,23.24027,"10,240"
臺南市,108,120.30272,23.18069,"6,420"
臺南市,108,120.30272,23.18069,"6,209"
臺南市,108,120.36789,23.14531,"5,858"
臺南市,108,120.36789,23.14531,"6,342"
臺南市,108,120.43550,23.13744,"6,566"
臺南市,108,120.43550,23.13744,"6,630"
臺南市,108,120.29371,22.90994,"13,106"
臺南市,108,120.29371,22.90994,"12,648"
臺南市,108,120.20979,22.92728,"23,177"
臺南市,108,120.20979,22.92728,"23,877"
臺南市,108,120.28579,23.00671,"28,640"
臺南市,108,120.28579,23.00671,"30,292"
臺南市,108,120.27193,22.96850,"21,118"
臺南市,108,120.27193,22.96850,"21,579"
臺南市,108,120.29371,22.90994,"15,060"
臺南市,108,120.29371,22.90994,"14,598"
臺南市,108,120.31644,22.97389,"13,952"
臺南市,108,120.31644,22.97389,"13,687"
宜蘭縣,108,121.88503,24.93471,"7,047"
宜蘭縣,108,121.88503,24.93471,"10,240"
宜蘭縣,108,121.83052,24.86754,"6,899"
宜蘭縣,108,121.83052,24.86754,"6,887"
宜蘭縣,108,121.82097,24.72411,"2,985"
宜蘭縣,108,121.82097,24.72411,"3,009"
宜蘭縣,108,121.85409,24.61105,"5,950"
宜蘭縣,108,121.85409,24.61105,"6,021"
宜蘭縣,108,121.83519,24.59854,"3,453"
宜蘭縣,108,121.83519,24.59854,"4,250"
宜蘭縣,108,121.80381,24.84314,"7,762"
宜蘭縣,108,121.80381,24.84314,"7,880"
宜蘭縣,108,121.48731,24.62989,252
宜蘭縣,108,121.48731,24.62989,620
宜蘭縣,108,121.50041,24.60478,255
宜蘭縣,108,121.50041,24.60478,603
宜蘭縣,108,121.53798,24.62445,"1,863"
宜蘭縣,108,121.53798,24.62445,"2,276"
宜蘭縣,108,121.60978,24.67383,"2,376"
宜蘭縣,108,121.60978,24.67383,"2,527"
宜蘭縣,108,121.71591,24.72881,"3,707"
宜蘭縣,108,121.71591,24.72881,"3,668"
宜蘭縣,108,121.74965,24.75581,"2,712"
宜蘭縣,108,121.74965,24.75581,"2,994"
宜蘭縣,108,121.78301,24.74752,"5,437"
宜蘭縣,108,121.78301,24.74752,"5,675"
宜蘭縣,108,121.47931,24.57514,"1,027"
宜蘭縣,108,121.47931,24.57514,"1,070"
宜蘭縣,108,121.36361,24.43040,669
宜蘭縣,108,121.36361,24.43040,724
宜蘭縣,108,121.60919,24.63256,595
宜蘭縣,108,121.60919,24.63256,683
宜蘭縣,108,121.72907,24.66959,"6,312"
宜蘭縣,108,121.72907,24.66959,"6,625"
宜蘭縣,108,121.77417,24.67499,"3,940"
宜蘭縣,108,121.77417,24.67499,"3,997"
宜蘭縣,108,121.81501,24.66881,"6,914"
宜蘭縣,108,121.81501,24.66881,"6,239"
宜蘭縣,108,121.67099,24.74940,455
宜蘭縣,108,121.67099,24.74940,468
宜蘭縣,108,121.74687,24.75655,"3,096"
宜蘭縣,108,121.74687,24.75655,"3,695"
花蓮縣,108,121.38497,24.19203,455
花蓮縣,108,121.38497,24.19203,427
花蓮縣,108,121.62172,24.15550,"2,466"
花蓮縣,108,121.62172,24.15550,"2,666"
宜蘭縣,108,121.79408,24.84941,"1,035"
宜蘭縣,108,121.79408,24.84941,"1,246"
宜蘭縣,108,121.77736,24.83022,"8,499"
宜蘭縣,108,121.77736,24.83022,"8,255"
宜蘭縣,108,121.76425,24.77353,"3,269"
宜蘭縣,108,121.76425,24.77353,"3,503"
宜蘭縣,108,121.76997,24.69239,"4,813"
宜蘭縣,108,121.76997,24.69239,"4,823"
宜蘭縣,108,121.76997,24.69239,"6,973"
宜蘭縣,108,121.76997,24.69239,"7,337"
宜蘭縣,108,121.83511,24.59681,"8,558"
宜蘭縣,108,121.83511,24.59681,"9,512"
宜蘭縣,108,121.84617,24.59438,"5,212"
宜蘭縣,108,121.84617,24.59438,"5,297"
宜蘭縣,108,121.80512,24.46669,"3,845"
宜蘭縣,108,121.80512,24.46669,"4,066"
宜蘭縣,108,121.77866,24.45587,"4,635"
宜蘭縣,108,121.77866,24.45587,"4,478"
宜蘭縣,108,121.75285,24.29711,"5,736"
宜蘭縣,108,121.75285,24.29711,"5,571"
花蓮縣,108,121.65433,24.17002,"4,781"
花蓮縣,108,121.65433,24.17002,"4,767"
花蓮縣,108,121.64306,24.13222,"14,494"
花蓮縣,108,121.64306,24.13222,"14,855"
花蓮縣,108,121.61600,24.10219,"9,621"
花蓮縣,108,121.61600,24.10219,"10,511"
花蓮縣,108,121.61366,24.00712,"10,524"
花蓮縣,108,121.61366,24.00712,"11,647"
花蓮縣,108,121.61264,23.98064,"11,016"
花蓮縣,108,121.61264,23.98064,"14,147"
花蓮縣,108,121.59425,23.98064,"9,525"
花蓮縣,108,121.59425,23.98064,"8,634"
花蓮縣,108,121.52123,23.88208,"9,773"
花蓮縣,108,121.52123,23.88208,"9,073"
花蓮縣,108,121.47025,23.81516,"7,846"
花蓮縣,108,121.47025,23.81516,"8,183"
花蓮縣,108,121.44485,23.73713,"7,481"
花蓮縣,108,121.44485,23.73713,"6,699"
花蓮縣,108,121.44485,23.73713,"8,120"
花蓮縣,108,121.44485,23.73713,"7,480"
花蓮縣,108,121.40885,23.69187,"6,814"
花蓮縣,108,121.40885,23.69187,"6,480"
花蓮縣,108,121.32297,23.32561,"5,917"
花蓮縣,108,121.32297,23.32561,"5,898"
花蓮縣,108,121.33296,23.29918,"7,386"
花蓮縣,108,121.33296,23.29918,"6,911"
花蓮縣,108,121.24219,23.16596,"5,235"
花蓮縣,108,121.24219,23.16596,"6,115"
花蓮縣,108,121.58792,23.97422,"11,107"
花蓮縣,108,121.58792,23.97422,"9,143"
花蓮縣,108,121.50572,23.91494,1033
花蓮縣,108,121.50572,23.91494,1104
宜蘭縣,108,121.85743,24.59444,533
宜蘭縣,108,121.85743,24.59444,541
宜蘭縣,108,121.77854,24.44897,259
宜蘭縣,108,121.77854,24.44897,226
花蓮縣,108,121.60142,23.92350,"5,460"
花蓮縣,108,121.60142,23.92350,"5,045"
花蓮縣,108,121.56353,23.78609,"1,131"
花蓮縣,108,121.56353,23.78609,"1,297"
花蓮縣,108,121.54717,23.70493,"1,493"
花蓮縣,108,121.54717,23.70493,"1,369"
花蓮縣,108,121.52359,23.60112,"1,707"
花蓮縣,108,121.52359,23.60112,"1,851"
花蓮縣,108,121.51859,23.56757,"1,477"
花蓮縣,108,121.51859,23.56757,"1,717"
花蓮縣,108,121.48808,23.46663,"1,477"
花蓮縣,108,121.48808,23.46663,"1,341"
花蓮縣,108,121.42979,23.66387,"3,371"
花蓮縣,108,121.42979,23.66387,"3,690"
花蓮縣,108,121.45782,23.65629,578
花蓮縣,108,121.45782,23.65629,563
花蓮縣,108,121.59046,23.92485,"14,296"
花蓮縣,108,121.59046,23.92485,"12,939"
花蓮縣,108,121.47350,23.81539,"5,083"
花蓮縣,108,121.47350,23.81539,"4,718"
花蓮縣,108,121.30642,24.17856,811
花蓮縣,108,121.30642,24.17856,818
花蓮縣,108,121.25228,23.17297,"1,028"
花蓮縣,108,121.25228,23.17297,898
花蓮縣,108,121.35838,23.26730,"1,247"
花蓮縣,108,121.35838,23.26730,"1,239"
宜蘭縣,108,121.88503,24.93471,"9,350"
宜蘭縣,108,121.88503,24.93471,"9,130"
宜蘭縣,108,121.83052,24.86754,"14,182"
宜蘭縣,108,121.83052,24.86754,"14,570"
宜蘭縣,108,121.82097,24.72411,"4,237"
宜蘭縣,108,121.82097,24.72411,"4,195"
宜蘭縣,108,121.83189,24.63325,"7,505"
宜蘭縣,108,121.83189,24.63325,"7,799"
宜蘭縣,108,121.82794,24.64886,"4,755"
宜蘭縣,108,121.82794,24.64886,"4,425"
宜蘭縣,108,121.83511,24.59840,"4,151"
宜蘭縣,108,121.83511,24.59840,"4,799"
宜蘭縣,108,121.80381,24.84314,"12,284"
宜蘭縣,108,121.80381,24.84314,"12,617"
宜蘭縣,108,121.48731,24.62989,323
宜蘭縣,108,121.48731,24.62989,390
宜蘭縣,108,121.50041,24.60478,421
宜蘭縣,108,121.50041,24.60478,388
宜蘭縣,108,121.53798,24.62445,"3,831"
宜蘭縣,108,121.53798,24.62445,"3,841"
宜蘭縣,108,121.60978,24.67383,"4,153"
宜蘭縣,108,121.60978,24.67383,"3,273"
宜蘭縣,108,121.71591,24.72881,"5,821"
宜蘭縣,108,121.71591,24.72881,"5,651"
宜蘭縣,108,121.74965,24.75581,"1,386"
宜蘭縣,108,121.74965,24.75581,"1,110"
宜蘭縣,108,121.78301,24.74752,"5,617"
宜蘭縣,108,121.78301,24.74752,"5,870"
宜蘭縣,108,121.47931,24.57514,"1,679"
宜蘭縣,108,121.47931,24.57514,"1,690"
宜蘭縣,108,121.36361,24.43040,763
宜蘭縣,108,121.36361,24.43040,798
宜蘭縣,108,121.60919,24.63256,817
宜蘭縣,108,121.60919,24.63256,708
宜蘭縣,108,121.72907,24.66959,"7,213"
宜蘭縣,108,121.72907,24.66959,"8,261"
宜蘭縣,108,121.77417,24.67499,"6,450"
宜蘭縣,108,121.77417,24.67499,"7,519"
宜蘭縣,108,121.81501,24.66881,"8,087"
宜蘭縣,108,121.81501,24.66881,"7,935"
宜蘭縣,108,121.67099,24.74940,689
宜蘭縣,108,121.67099,24.74940,641
宜蘭縣,108,121.73500,24.76258,"5,114"
宜蘭縣,108,121.73500,24.76258,"5,928"
花蓮縣,108,121.38497,24.19203,525
花蓮縣,108,121.38497,24.19203,490
花蓮縣,108,121.62172,24.15550,"3,880"
花蓮縣,108,121.62172,24.15550,"3,816"
宜蘭縣,108,121.79408,24.84941,"2,282"
宜蘭縣,108,121.79408,24.84941,"3,046"
宜蘭縣,108,121.77736,24.83022,"14,972"
宜蘭縣,108,121.77736,24.83022,"14,507"
宜蘭縣,108,121.76425,24.77353,"5,163"
宜蘭縣,108,121.76425,24.77353,"5,339"
宜蘭縣,108,121.76997,24.69239,"11,804"
宜蘭縣,108,121.76997,24.69239,"11,997"
宜蘭縣,108,121.78674,24.64221,"11,793"
宜蘭縣,108,121.78674,24.64221,"11,054"
宜蘭縣,108,121.83511,24.59681,"9,881"
宜蘭縣,108,121.83511,24.59681,"11,397"
宜蘭縣,108,121.80568,24.46699,"6,727"
宜蘭縣,108,121.80568,24.46699,"7,039"
宜蘭縣,108,121.74062,24.26842,"6,350"
宜蘭縣,108,121.74062,24.26842,"5,909"
花蓮縣,108,121.64306,24.13222,"13,404"
花蓮縣,108,121.64306,24.13222,"12,143"
花蓮縣,108,121.61600,24.10219,"9,917"
花蓮縣,108,121.61600,24.10219,"9,828"
花蓮縣,108,121.61366,24.00712,"12,123"
花蓮縣,108,121.61366,24.00712,"10,931"
花蓮縣,108,121.61264,23.98064,"1,811"
花蓮縣,108,121.61264,23.98064,"1,575"
花蓮縣,108,121.59425,23.98064,"1,559"
花蓮縣,108,121.59425,23.98064,"1,413"
花蓮縣,108,121.52123,23.88208,"1,994"
花蓮縣,108,121.52123,23.88208,"2,166"
花蓮縣,108,121.47025,23.81516,"1,680"
花蓮縣,108,121.47025,23.81516,"1,449"
花蓮縣,108,121.44485,23.73713,"1,310"
花蓮縣,108,121.44485,23.73713,"1,054"
花蓮縣,108,121.44485,23.73713,"8,166"
花蓮縣,108,121.44485,23.73713,"8,206"
花蓮縣,108,121.40885,23.69187,"7,089"
花蓮縣,108,121.40885,23.69187,"6,885"
花蓮縣,108,121.32297,23.32561,"5,007"
花蓮縣,108,121.32297,23.32561,"4,461"
花蓮縣,108,121.33296,23.29918,"6,827"
花蓮縣,108,121.33296,23.29918,"6,441"
花蓮縣,108,121.24219,23.16596,"5,072"
花蓮縣,108,121.24219,23.16596,"5,152"
花蓮縣,108,121.58792,23.97422,"8,561"
花蓮縣,108,121.58792,23.97422,"8,886"
花蓮縣,108,121.50572,23.91494,866
花蓮縣,108,121.50572,23.91494,919
宜蘭縣,108,121.84102,24.59606,"7,848"
宜蘭縣,108,121.84102,24.59606,"7,527"
宜蘭縣,108,121.86636,24.57582,604
宜蘭縣,108,121.86636,24.57582,523
花蓮縣,108,121.60142,23.92350,"3,821"
花蓮縣,108,121.60142,23.92350,"3,765"
花蓮縣,108,121.56353,23.78609,"1,811"
花蓮縣,108,121.56353,23.78609,"1,575"
花蓮縣,108,121.54717,23.70493,"1,559"
花蓮縣,108,121.54717,23.70493,"1,413"
花蓮縣,108,121.52359,23.60112,"1,994"
花蓮縣,108,121.52359,23.60112,"2,166"
花蓮縣,108,121.51859,23.56757,"1,680"
花蓮縣,108,121.51859,23.56757,"1,449"
花蓮縣,108,121.48808,23.46663,"1,310"
花蓮縣,108,121.48808,23.46663,"1,054"
花蓮縣,108,121.42979,23.66387,"2,927"
花蓮縣,108,121.42979,23.66387,"4,171"
花蓮縣,108,121.45782,23.65629,591
花蓮縣,108,121.45782,23.65629,606
花蓮縣,108,121.59046,23.92485,"11,074"
花蓮縣,108,121.59046,23.92485,"10,384"
花蓮縣,108,121.47350,23.81539,"5,914"
花蓮縣,108,121.47350,23.81539,"5,920"
花蓮縣,108,121.30642,24.17856,"1,228"
花蓮縣,108,121.30642,24.17856,"1,206"
花蓮縣,108,121.25228,23.17297,929
